eps2,mass,e,flux
1e-07,0.27,3.56272867012689,1.4412171170812666e-13
1e-07,0.27,4.273242102864648,8.627405733930551e-14
1e-07,0.27,5.125452921186028,5.38773189878643e-14
1e-07,0.27,6.147619773212385,3.190588543392984e-14
1e-07,0.27,7.373636916997876,2.000516783674658e-14
1e-07,0.27,8.844158127772937,1.1991015387760405e-14
1e-07,0.27,10.607944745521664,7.416885563182123e-15
1e-07,0.27,12.723482563102534,4.1101207626091295e-15
1e-07,0.27,15.260921169665588,2.673474257982598e-15
1e-07,0.27,18.30440005648556,1.5517773264559379e-15
1e-07,0.27,21.954838617072213,9.200493419150292e-16
1e-07,0.27,26.333282555791758,4.835138568440279e-16
1e-07,0.27,31.584917669307885,3.1421947095285853e-16
1e-07,0.27,37.883884094713515,1.7791807548162166e-16
1e-07,0.27,45.43905066107897,1.0452263934003364e-16
1e-07,0.27,54.5009408174232,5.81960863779154e-17
1e-07,0.27,65.37003979549537,3.688231717020842e-17
1e-07,0.27,78.40675846642554,2.1292596389881116e-17
1e-07,0.27,94.04338428498275,1.294490039117916e-17
1e-07,0.27,112.79841560546205,7.568116394706157e-18
1e-07,0.27,135.29375468396742,4.571385813110742e-18
1e-07,0.27,162.27532947368118,2.6072722741343393e-18
1e-07,0.27,194.63782801581382,1.4764419995822858e-18
1e-07,0.27,233.45436559941044,8.409096589496507e-19
1e-07,0.27,280.0120684299615,4.734900930701626e-19
1e-07,0.27,335.85475373360737,2.5495311996740933e-19
1e-07,0.27,402.8341215360003,1.3006168031479474e-19
1e-07,0.27,483.1711555954168,6.767749327668983e-20
1e-07,0.27,579.5297694973116,3.402793904270629e-20
1e-07,0.27,695.1051399575583,1.6399159233485563e-20
1e-07,0.27,833.7296563980192,7.235345326013448e-21
1e-07,0.27,1000.0,2.9989009570614856e-21
1e-07,0.28,0.13497,0.0
1e-07,0.28,0.16188700853357427,0.0
1e-07,0.28,0.19417206439912238,0.0
1e-07,0.28,0.23289571494674718,0.0
1e-07,0.28,0.27934200632004846,0.0
1e-07,0.28,0.33505106142786867,0.0
1e-07,0.28,0.401870149222468,0.0
1e-07,0.28,0.4820149387016851,0.0
1e-07,0.28,0.578142968770171,0.0
1e-07,0.28,0.6934417701631669,0.0
1e-07,0.28,0.8317345614873042,2.209179508904453e-12
1e-07,0.28,0.9976070241769568,1.7205872001109283e-12
1e-07,0.28,1.1965593601251292,1.3096665942478152e-12
1e-07,0.28,1.4351886741016888,9.859923105038939e-13
1e-07,0.28,1.721407728618132,7.081352167049566e-13
1e-07,0.28,2.064707324980101,4.98813189430986e-13
1e-07,0.28,2.4764710108793575,3.4251833737154905e-13
1e-07,0.28,2.9703525499842622,2.2334765014107792e-13
1e-07,0.28,3.56272867012689,1.4043688526074173e-13
1e-07,0.28,4.273242102864648,8.396720783848076e-14
1e-07,0.28,5.125452921186028,5.240464291776932e-14
1e-07,0.28,6.147619773212385,3.1046435879128917e-14
1e-07,0.28,7.373636916997876,1.9471601480366167e-14
1e-07,0.28,8.844158127772937,1.167194335938479e-14
1e-07,0.28,10.607944745521664,7.218527288352858e-15
1e-07,0.28,12.723482563102534,4.00093534543563e-15
1e-07,0.28,15.260921169665588,2.6017139732204492e-15
1e-07,0.28,18.30440005648556,1.5099613238782883e-15
1e-07,0.28,21.954838617072213,8.946633718317453e-16
1e-07,0.28,26.333282555791758,4.698695219927561e-16
1e-07,0.28,31.584917669307885,3.051480709795817e-16
1e-07,0.28,37.883884094713515,1.7277553788796355e-16
1e-07,0.28,45.43905066107897,1.0158884775932986e-16
1e-07,0.28,54.5009408174232,5.676086952844933e-17
1e-07,0.28,65.37003979549537,3.5996668387139534e-17
1e-07,0.28,78.40675846642554,2.0818937898890082e-17
1e-07,0.28,94.04338428498275,1.2661775805518866e-17
1e-07,0.28,112.79841560546205,7.410078352324548e-18
1e-07,0.28,135.29375468396742,4.473387719129266e-18
1e-07,0.28,162.27532947368118,2.551370522600819e-18
1e-07,0.28,194.63782801581382,1.4436447534704293e-18
1e-07,0.28,233.45436559941044,8.221129833039799e-19
1e-07,0.28,280.0120684299615,4.629208470362464e-19
1e-07,0.28,335.85475373360737,2.4934665058937353e-19
1e-07,0.28,402.8341215360003,1.272646349535769e-19
1e-07,0.28,483.1711555954168,6.620015779474353e-20
1e-07,0.28,579.5297694973116,3.329290735654998e-20
1e-07,0.28,695.1051399575583,1.6040395721291834e-20
1e-07,0.28,833.7296563980192,7.075496400064382e-21
1e-07,0.28,1000.0,2.9305250586175962e-21
1e-07,0.29,0.13497,0.0
1e-07,0.29,0.16188700853357427,0.0
1e-07,0.29,0.19417206439912238,0.0
1e-07,0.29,0.23289571494674718,0.0
1e-07,0.29,0.27934200632004846,0.0
1e-07,0.29,0.33505106142786867,0.0
1e-07,0.29,0.401870149222468,0.0
1e-07,0.29,0.4820149387016851,0.0
1e-07,0.29,0.578142968770171,0.0
1e-07,0.29,0.6934417701631669,0.0
1e-07,0.29,0.8317345614873042,2.1775247746527894e-12
1e-07,0.29,0.9976070241769568,1.6962532008417413e-12
1e-07,0.29,1.1965593601251292,1.29109205029697e-12
1e-07,0.29,1.4351886741016888,9.706445594995372e-13
1e-07,0.29,1.721407728618132,6.955754872213027e-13
1e-07,0.29,2.064707324980101,4.885483344261836e-13
1e-07,0.29,2.4764710108793575,3.344112762773525e-13
1e-07,0.29,2.9703525499842622,2.1738100988797522e-13
1e-07,0.29,3.56272867012689,1.3627059048728404e-13
1e-07,0.29,4.273242102864648,8.137839770825041e-14
1e-07,0.29,5.125452921186028,5.075998428409353e-14
1e-07,0.29,6.147619773212385,3.0087679158019577e-14
1e-07,0.29,7.373636916997876,1.887744591967851e-14
1e-07,0.29,8.844158127772937,1.1317904455159973e-14
1e-07,0.29,10.607944745521664,6.999442851239496e-15
1e-07,0.29,12.723482563102534,3.881267478388476e-15
1e-07,0.29,15.260921169665588,2.5229228278813285e-15
1e-07,0.29,18.30440005648556,1.463721126701692e-15
1e-07,0.29,21.954838617072213,8.665503255290595e-16
1e-07,0.29,26.333282555791758,4.548809198112858e-16
1e-07,0.29,31.584917669307885,2.9533336660630475e-16
1e-07,0.29,37.883884094713515,1.6733752884328983e-16
1e-07,0.29,45.43905066107897,9.845267691937329e-17
1e-07,0.29,54.5009408174232,5.5166146569368614e-17
1e-07,0.29,65.37003979549537,3.502411356494848e-17
1e-07,0.29,78.40675846642554,2.0305597626785273e-17
1e-07,0.29,94.04338428498275,1.2348876548302482e-17
1e-07,0.29,112.79841560546205,7.231028999176353e-18
1e-07,0.29,135.29375468396742,4.362924180063246e-18
1e-07,0.29,162.27532947368118,2.488630113341553e-18
1e-07,0.29,194.63782801581382,1.4072024366264451e-18
1e-07,0.29,233.45436559941044,8.013360066273919e-19
1e-07,0.29,280.0120684299615,4.512314111341526e-19
1e-07,0.29,335.85475373360737,2.4316582951398177e-19
1e-07,0.29,402.8341215360003,1.241772119357635e-19
1e-07,0.29,483.1711555954168,6.455514236584257e-20
1e-07,0.29,579.5297694973116,3.2460020186451796e-20
1e-07,0.29,695.1051399575583,1.563213551225829e-20
1e-07,0.29,833.7296563980192,6.89713124358455e-21
1e-07,0.29,1000.0,2.855465037690696e-21
1e-07,0.3,0.13497,0.0
1e-07,0.3,0.16188700853357427,0.0
1e-07,0.3,0.19417206439912238,0.0
1e-07,0.3,0.23289571494674718,0.0
1e-07,0.3,0.27934200632004846,0.0
1e-07,0.3,0.33505106142786867,0.0
1e-07,0.3,0.401870149222468,0.0
1e-07,0.3,0.4820149387016851,0.0
1e-07,0.3,0.578142968770171,0.0
1e-07,0.3,0.6934417701631669,0.0
1e-07,0.3,0.8317345614873042,2.135634622415583e-12
1e-07,0.3,0.9976070241769568,1.6645874864697696e-12
1e-07,0.3,1.1965593601251292,1.2675096429489286e-12
1e-07,0.3,1.4351886741016888,9.51696345814286e-13
1e-07,0.3,1.721407728618132,6.805010056035405e-13
1e-07,0.3,2.064707324980101,4.764187022769896e-13
1e-07,0.3,2.4764710108793575,3.249731584873292e-13
1e-07,0.3,2.9703525499842622,2.105432502815001e-13
1e-07,0.3,3.56272867012689,1.3155641575839623e-13
1e-07,0.3,4.273242102864648,7.846247853720204e-14
1e-07,0.3,5.125452921186028,4.891468747675235e-14
1e-07,0.3,6.147619773212385,2.901583763275616e-14
1e-07,0.3,7.373636916997876,1.8215196182184208e-14
1e-07,0.3,8.844158127772937,1.0924781745169039e-14
1e-07,0.3,10.607944745521664,6.757532543262781e-15
1e-07,0.3,12.723482563102534,3.7503238775682486e-15
1e-07,0.3,15.260921169665588,2.4363041585103985e-15
1e-07,0.3,18.30440005648556,1.4122295119136686e-15
1e-07,0.3,21.954838617072213,8.351989475865489e-16
1e-07,0.3,26.333282555791758,4.383940729633057e-16
1e-07,0.3,31.584917669307885,2.8457389231927226e-16
1e-07,0.3,37.883884094713515,1.614153625133324e-16
1e-07,0.3,45.43905066107897,9.503525852994643e-17
1e-07,0.3,54.5009408174232,5.342254500964386e-17
1e-07,0.3,65.37003979549537,3.395682086899241e-17
1e-07,0.3,78.40675846642554,1.9739346847768868e-17
1e-07,0.3,94.04338428498275,1.2001861788195988e-17
1e-07,0.3,112.79841560546205,7.032047786403017e-18
1e-07,0.3,135.29375468396742,4.2417054313697575e-18
1e-07,0.3,162.27532947368118,2.4203813015342042e-18
1e-07,0.3,194.63782801581382,1.3679446674994399e-18
1e-07,0.3,233.45436559941044,7.790278127093937e-19
1e-07,0.3,280.0120684299615,4.383960325458919e-19
1e-07,0.3,335.85475373360737,2.3624039433214666e-19
1e-07,0.3,402.8341215360003,1.2069887613612086e-19
1e-07,0.3,483.1711555954168,6.269756696201771e-20
1e-07,0.3,579.5297694973116,3.152110053237641e-20
1e-07,0.3,695.1051399575583,1.5172199713760714e-20
1e-07,0.3,833.7296563980192,6.6945679235494806e-21
1e-07,0.3,1000.0,2.769131896949871e-21
1e-07,0.31,0.13497,0.0
1e-07,0.31,0.16188700853357427,0.0
1e-07,0.31,0.19417206439912238,0.0
1e-07,0.31,0.23289571494674718,0.0
1e-07,0.31,0.27934200632004846,0.0
1e-07,0.31,0.33505106142786867,0.0
1e-07,0.31,0.401870149222468,0.0
1e-07,0.31,0.4820149387016851,0.0
1e-07,0.31,0.578142968770171,0.0
1e-07,0.31,0.6934417701631669,0.0
1e-07,0.31,0.8317345614873042,2.081619209269624e-12
1e-07,0.31,0.9976070241769568,1.6238481947607284e-12
1e-07,0.31,1.1965593601251292,1.2374478827023813e-12
1e-07,0.31,1.4351886741016888,9.281134218860658e-13
1e-07,0.31,1.721407728618132,6.622639324061507e-13
1e-07,0.31,2.064707324980101,4.620575033993085e-13
1e-07,0.31,2.4764710108793575,3.1399696840384934e-13
1e-07,0.31,2.9703525499842622,2.0269506877766382e-13
1e-07,0.31,3.56272867012689,1.2620557013489274e-13
1e-07,0.31,4.273242102864648,7.517396210208301e-14
1e-07,0.31,5.125452921186028,4.6841877122622826e-14
1e-07,0.31,6.147619773212385,2.7812795510687433e-14
1e-07,0.31,7.373636916997876,1.7474562391451136e-14
1e-07,0.31,8.844158127772937,1.0488333824668671e-14
1e-07,0.31,10.607944745521664,6.490225952222616e-15
1e-07,0.31,12.723482563102534,3.605947428232752e-15
1e-07,0.31,15.260921169665588,2.3402781941042313e-15
1e-07,0.31,18.30440005648556,1.3546054054065191e-15
1e-07,0.31,21.954838617072213,8.000834451242077e-16
1e-07,0.31,26.333282555791758,4.2001526415012685e-16
1e-07,0.31,31.584917669307885,2.7257090534602515e-16
1e-07,0.31,37.883884094713515,1.5481175087690767e-16
1e-07,0.31,45.43905066107897,9.124038529111907e-17
1e-07,0.31,54.5009408174232,5.1495335078962074e-17
1e-07,0.31,65.37003979549537,3.2765089144703864e-17
1e-07,0.31,78.40675846642554,1.9094909485537464e-17
1e-07,0.31,94.04338428498275,1.1605766777965163e-17
1e-07,0.31,112.79841560546205,6.8043226885083596e-18
1e-07,0.31,135.29375468396742,4.101994286291629e-18
1e-07,0.31,162.27532947368118,2.341664481771747e-18
1e-07,0.31,194.63782801581382,1.3229044250289776e-18
1e-07,0.31,233.45436559941044,7.536402899476832e-19
1e-07,0.31,280.0120684299615,4.2396308577938155e-19
1e-07,0.31,335.85475373360737,2.284955892134844e-19
1e-07,0.31,402.8341215360003,1.1677375543355425e-19
1e-07,0.31,483.1711555954168,6.060609387959757e-20
1e-07,0.31,579.5297694973116,3.0466775873865937e-20
1e-07,0.31,695.1051399575583,1.465281271721257e-20
1e-07,0.31,833.7296563980192,6.465918879370258e-21
1e-07,0.31,1000.0,2.672521418175454e-21
1e-07,0.33,0.13497,0.0
1e-07,0.33,0.16188700853357427,0.0
1e-07,0.33,0.19417206439912238,0.0
1e-07,0.33,0.23289571494674718,0.0
1e-07,0.33,0.27934200632004846,0.0
1e-07,0.33,0.33505106142786867,0.0
1e-07,0.33,0.401870149222468,0.0
1e-07,0.33,0.4820149387016851,0.0
1e-07,0.33,0.578142968770171,0.0
1e-07,0.33,0.6934417701631669,0.0
1e-07,0.33,0.8317345614873042,1.926586420818346e-12
1e-07,0.33,0.9976070241769568,1.5071862663086914e-12
1e-07,0.33,1.1965593601251292,1.1521398807778427e-12
1e-07,0.33,1.4351886741016888,8.628035597664259e-13
1e-07,0.33,1.721407728618132,6.133183637509083e-13
1e-07,0.33,2.064707324980101,4.2455699354208983e-13
1e-07,0.33,2.4764710108793575,2.8604895674991025e-13
1e-07,0.33,2.9703525499842622,1.8314845115831284e-13
1e-07,0.33,3.56272867012689,1.1314355640109531e-13
1e-07,0.33,4.273242102864648,6.724731685343262e-14
1e-07,0.33,5.125452921186028,4.188965431525752e-14
1e-07,0.33,6.147619773212385,2.4947469039718217e-14
1e-07,0.33,7.373636916997876,1.571574149325963e-14
1e-07,0.33,8.844158127772937,9.456111426400807e-15
1e-07,0.33,10.607944745521664,5.854914981457014e-15
1e-07,0.33,12.723482563102534,3.2531342211632268e-15
1e-07,0.33,15.260921169665588,2.1070272736774735e-15
1e-07,0.33,18.30440005648556,1.2175594212360915e-15
1e-07,0.33,21.954838617072213,7.174557609092817e-16
1e-07,0.33,26.333282555791758,3.771789513258309e-16
1e-07,0.33,31.584917669307885,2.446689342512093e-16
1e-07,0.33,37.883884094713515,1.3947972673198233e-16
1e-07,0.33,45.43905066107897,8.243811678725148e-17
1e-07,0.33,54.5009408174232,4.7069963730273325e-17
1e-07,0.33,65.37003979549537,2.996062876780647e-17
1e-07,0.33,78.40675846642554,1.7515703813322952e-17
1e-07,0.33,94.04338428498275,1.0636895912110274e-17
1e-07,0.33,112.79841560546205,6.2500979789559264e-18
1e-07,0.33,135.29375468396742,3.763191346406547e-18
1e-07,0.33,162.27532947368118,2.1516531798037427e-18
1e-07,0.33,194.63782801581382,1.2139195843134474e-18
1e-07,0.33,233.45436559941044,6.92151009135227e-19
1e-07,0.33,280.0120684299615,3.892591877251047e-19
1e-07,0.33,335.85475373360737,2.099597385155456e-19
1e-07,0.33,402.8341215360003,1.0723887766351328e-19
1e-07,0.33,483.1711555954168,5.54790307228821e-20
1e-07,0.33,579.5297694973116,2.788624865091076e-20
1e-07,0.33,695.1051399575583,1.3393458472528459e-20
1e-07,0.33,833.7296563980192,5.922235460243688e-21
1e-07,0.33,1000.0,2.444794730297571e-21
1e-07,0.35,0.13497,0.0
1e-07,0.35,0.16188700853357427,0.0
1e-07,0.35,0.19417206439912238,0.0
1e-07,0.35,0.23289571494674718,0.0
1e-07,0.35,0.27934200632004846,0.0
1e-07,0.35,0.33505106142786867,0.0
1e-07,0.35,0.401870149222468,0.0
1e-07,0.35,0.4820149387016851,0.0
1e-07,0.35,0.578142968770171,0.0
1e-07,0.35,0.6934417701631669,0.0
1e-07,0.35,0.8317345614873042,1.6789492725818526e-12
1e-07,0.35,0.9976070241769568,1.3182373220660747e-12
1e-07,0.35,1.1965593601251292,1.0131678180421567e-12
1e-07,0.35,1.4351886741016888,7.593984849639243e-13
1e-07,0.35,1.721407728618132,5.38936538032268e-13
1e-07,0.35,2.064707324980101,3.6982005715877803e-13
1e-07,0.35,2.4764710108793575,2.4672100299867836e-13
1e-07,0.35,2.9703525499842622,1.564217843359118e-13
1e-07,0.35,3.56272867012689,9.575588675407474e-14
1e-07,0.35,4.273242102864648,5.686908456234272e-14
1e-07,0.35,5.125452921186028,3.5481843991398084e-14
1e-07,0.35,6.147619773212385,2.1255441416829987e-14
1e-07,0.35,7.373636916997876,1.3445750554346542e-14
1e-07,0.35,8.844158127772937,8.109066017175465e-15
1e-07,0.35,10.607944745521664,5.02060719134213e-15
1e-07,0.35,12.723482563102534,2.7895628086328e-15
1e-07,0.35,15.260921169665588,1.8015055943447875e-15
1e-07,0.35,18.30440005648556,1.0393723367516029e-15
1e-07,0.35,21.954838617072213,6.10916194908482e-16
1e-07,0.35,26.333282555791758,3.2308841554865126e-16
1e-07,0.35,31.584917669307885,2.0983426573369312e-16
1e-07,0.35,37.883884094713515,1.206870067648634e-16
1e-07,0.35,45.43905066107897,7.14778817939016e-17
1e-07,0.35,54.5009408174232,4.1244746561866065e-17
1e-07,0.35,65.37003979549537,2.6260257146267098e-17
1e-07,0.35,78.40675846642554,1.5437228523977617e-17
1e-07,0.35,94.04338428498275,9.367571971565847e-18
1e-07,0.35,112.79841560546205,5.5265632319543455e-18
1e-07,0.35,135.29375468396742,3.319077046419751e-18
1e-07,0.35,162.27532947368118,1.9033918524095202e-18
1e-07,0.35,194.63782801581382,1.0725320596427802e-18
1e-07,0.35,233.45436559941044,6.124659488558068e-19
1e-07,0.35,280.0120684299615,3.434266768457743e-19
1e-07,0.35,335.85475373360737,1.8503739253223855e-19
1e-07,0.35,402.8341215360003,9.453184393076235e-20
1e-07,0.35,483.1711555954168,4.8708274790287875e-20
1e-07,0.35,579.5297694973116,2.4521943531546512e-20
1e-07,0.35,695.1051399575583,1.1761584492162812e-20
1e-07,0.35,833.7296563980192,5.214773359419392e-21
1e-07,0.35,1000.0,2.1474042484278657e-21
1e-07,0.36,0.13497,0.0
1e-07,0.36,0.16188700853357427,0.0
1e-07,0.36,0.19417206439912238,0.0
1e-07,0.36,0.23289571494674718,0.0
1e-07,0.36,0.27934200632004846,0.0
1e-07,0.36,0.33505106142786867,0.0
1e-07,0.36,0.401870149222468,0.0
1e-07,0.36,0.4820149387016851,0.0
1e-07,0.36,0.578142968770171,0.0
1e-07,0.36,0.6934417701631669,0.0
1e-07,0.36,0.8317345614873042,1.5014064414176228e-12
1e-07,0.36,0.9976070241769568,1.181307423536684e-12
1e-07,0.36,1.1965593601251292,9.116241674842294e-13
1e-07,0.36,1.4351886741016888,6.844046983925596e-13
1e-07,0.36,1.721407728618132,4.858396457477467e-13
1e-07,0.36,2.064707324980101,3.318082453855126e-13
1e-07,0.36,2.4764710108793575,2.2016668273895887e-13
1e-07,0.36,2.9703525499842622,1.388473098856016e-13
1e-07,0.36,3.56272867012689,8.462702557913693e-14
1e-07,0.36,4.273242102864648,5.035668385913825e-14
1e-07,0.36,5.125452921186028,3.149778531406272e-14
1e-07,0.36,6.147619773212385,1.8931094331298422e-14
1e-07,0.36,7.373636916997876,1.1998285481388022e-14
1e-07,0.36,8.844158127772937,7.238282920715062e-15
1e-07,0.36,10.607944745521664,4.478840004640706e-15
1e-07,0.36,12.723482563102534,2.4916502443152432e-15
1e-07,0.36,15.260921169665588,1.607205679140745e-15
1e-07,0.36,18.30440005648556,9.282611491164764e-16
1e-07,0.36,21.954838617072213,5.45668893226804e-16
1e-07,0.36,26.333282555791758,2.907994189674211e-16
1e-07,0.36,31.584917669307885,1.887340709532909e-16
1e-07,0.36,37.883884094713515,1.0899157576126498e-16
1e-07,0.36,45.43905066107897,6.455064536374926e-17
1e-07,0.36,54.5009408174232,3.751918447760923e-17
1e-07,0.36,65.37003979549537,2.388905158412745e-17
1e-07,0.36,78.40675846642554,1.410467403932505e-17
1e-07,0.36,94.04338428498275,8.5552374317962e-18
1e-07,0.36,112.79841560546205,5.066580620343213e-18
1e-07,0.36,135.29375468396742,3.0387378029727277e-18
1e-07,0.36,162.27532947368118,1.7473862685878816e-18
1e-07,0.36,194.63782801581382,9.820968665593148e-19
1e-07,0.36,233.45436559941044,5.607598205703486e-19
1e-07,0.36,280.0120684299615,3.137129210605876e-19
1e-07,0.36,335.85475373360737,1.689284030173864e-19
1e-07,0.36,402.8341215360003,8.634072000109387e-20
1e-07,0.36,483.1711555954168,4.4348273345670455e-20
1e-07,0.36,579.5297694973116,2.2378464118730828e-20
1e-07,0.36,695.1051399575583,1.0731246014587731e-20
1e-07,0.36,833.7296563980192,4.7688435412301085e-21
1e-07,0.36,1000.0,1.9578633870387096e-21
1e-07,0.37,0.13497,0.0
1e-07,0.37,0.16188700853357427,0.0
1e-07,0.37,0.19417206439912238,0.0
1e-07,0.37,0.23289571494674718,0.0
1e-07,0.37,0.27934200632004846,0.0
1e-07,0.37,0.33505106142786867,0.0
1e-07,0.37,0.401870149222468,0.0
1e-07,0.37,0.4820149387016851,0.0
1e-07,0.37,0.578142968770171,0.0
1e-07,0.37,0.6934417701631669,0.0
1e-07,0.37,0.8317345614873042,1.2652495371610826e-12
1e-07,0.37,0.9976070241769568,9.976075455403444e-13
1e-07,0.37,1.1965593601251292,7.743695638517713e-13
1e-07,0.37,1.4351886741016888,5.832103378676895e-13
1e-07,0.37,1.721407728618132,4.147874943868019e-13
1e-07,0.37,2.064707324980101,2.821019121045016e-13
1e-07,0.37,2.4764710108793575,1.8623546916166827e-13
1e-07,0.37,2.9703525499842622,1.1683049358147152e-13
1e-07,0.37,3.56272867012689,7.093332845207869e-14
1e-07,0.37,4.273242102864648,4.2376664005520353e-14
1e-07,0.37,5.125452921186028,2.6598841874531403e-14
1e-07,0.37,6.147619773212385,1.601855207185655e-14
1e-07,0.37,7.373636916997876,1.0171562006689432e-14
1e-07,0.37,8.844158127772937,6.151317560866883e-15
