dphi_dEdCth(1/GeV/s/cm2),Energy (GeV),cosTh,m(GeV),eps2
1.88179897374078e-17,19.286686063347865,0.0,0.08,8e-09
6.85813205562503e-18,27.53703685967364,0.0,0.08,8e-09
2.493812498713394e-18,39.316676619321605,0.0,0.08,8e-09
9.247809150535527e-19,56.135344854480145,0.0,0.08,8e-09
3.5313409259549315e-19,80.14860900991847,0.0,0.08,8e-09
1.3696419009178257e-19,114.43413312730532,0.0,0.08,8e-09
5.3402345171753885e-20,163.38612717504964,0.0,0.08,8e-09
2.0913564865191747e-20,233.27853170840072,0.0,0.08,8e-09
8.201574423745148e-21,333.0691185165537,0.0,0.08,8e-09
3.221958296422861e-21,475.54756495151315,0.0,0.08,8e-09
1.2622148525772753e-21,678.9746450782816,0.0,0.08,8e-09
4.954268023855988e-22,969.4226248560072,0.0,0.08,8e-09
1.9362524839049536e-22,1384.116818492334,0.0,0.08,8e-09
7.582944588114964e-23,1976.2065771034552,0.0,0.08,8e-09
2.946902395473271e-23,2821.577184244427,0.0,0.08,8e-09
1.1405704136480063e-23,4028.575706046721,0.0,0.08,8e-09
4.382508723490175e-24,5751.897311182639,0.0,0.08,8e-09
1.6840660191438956e-24,8212.41180319186,0.0,0.08,8e-09
6.409503260595117e-25,11725.471436022235,0.0,0.08,8e-09
2.423130586259349e-25,16741.328088727485,0.0,0.08,8e-09
9.050594689328597e-26,23902.839873319055,0.0,0.08,8e-09
3.353637618188914e-26,34127.86315287849,0.0,0.08,8e-09
1.2235288321765942e-26,48726.889756797405,0.0,0.08,8e-09
4.383060349851606e-27,69571.00638663422,0.0,0.08,8e-09
1.5449058131287226e-27,99331.70275810415,0.0,0.08,8e-09
5.320882925547646e-28,141823.2635300776,0.0,0.08,8e-09
1.7878509324073687e-28,202491.62673979037,0.0,0.08,8e-09
5.835798490276274e-29,289112.363367882,0.0,0.08,8e-09
1.851391334251698e-29,412787.2347016762,0.0,0.08,8e-09
5.688551101182778e-30,589367.051438887,0.0,0.08,8e-09
1.713352494320196e-30,841483.1955082207,0.0,0.08,8e-09
5.0225677142016925e-31,1201448.1749428932,0.0,0.08,8e-09
1.4689901163538239e-31,1715396.9619105805,0.0,0.08,8e-09
4.282863255231777e-32,2449199.8891853336,0.0,0.08,8e-09
1.2761768677613989e-32,3496904.932432852,0.0,0.08,8e-09
3.842953840839892e-33,4992791.384839018,0.0,0.08,8e-09
1.1766389208633182e-33,7128579.785318896,0.0,0.08,8e-09
3.682958245178865e-34,10178003.813651342,0.0,0.08,8e-09
1.1963617346480054e-34,14531893.413614519,0.0,0.08,8e-09
4.0546162722033714e-35,20748265.57850291,0.0,0.08,8e-09
1.7398674148763514e-13,0.54785,0.2,0.08,8e-09
9.873545390584808e-14,0.7822062117888534,0.2,0.08,8e-09
5.668423398436258e-14,1.1168140143489433,0.2,0.08,8e-09
2.9998548327344264e-14,1.59455847300646,0.2,0.08,8e-09
1.4057749924084126e-14,2.2766697867047583,0.2,0.08,8e-09
5.751300697530056e-15,3.2505708667563495,0.2,0.08,8e-09
2.1814456648148606e-15,4.641081908983652,0.2,0.08,8e-09
8.354622515515965e-16,6.62641799512254,0.2,0.08,8e-09
3.227276399753047e-16,9.461030058764791,0.2,0.08,8e-09
1.2213253581031946e-16,13.508216632083379,0.2,0.08,8e-09
4.52512042832752e-17,19.286686063347865,0.2,0.08,8e-09
1.6544157689466344e-17,27.53703685967364,0.2,0.08,8e-09
6.0388300555226496e-18,39.316676619321605,0.2,0.08,8e-09
2.2463963705596197e-18,56.135344854480145,0.2,0.08,8e-09
8.578558472464607e-19,80.14860900991847,0.2,0.08,8e-09
3.332370609205944e-19,114.43413312730532,0.2,0.08,8e-09
1.3001703238233154e-19,163.38612717504964,0.2,0.08,8e-09
5.095104711118462e-20,233.27853170840072,0.2,0.08,8e-09
1.99587528484223e-20,333.0691185165537,0.2,0.08,8e-09
7.825141724336418e-21,475.54756495151315,0.2,0.08,8e-09
3.0570176124200614e-21,678.9746450782816,0.2,0.08,8e-09
1.195932293038704e-21,969.4226248560072,0.2,0.08,8e-09
4.656928297319448e-22,1384.116818492334,0.2,0.08,8e-09
1.816866312239057e-22,1976.2065771034552,0.2,0.08,8e-09
7.033277600897988e-23,2821.577184244427,0.2,0.08,8e-09
2.719999560217017e-23,4028.575706046721,0.2,0.08,8e-09
1.0411485665582597e-23,5751.897311182639,0.2,0.08,8e-09
3.9862689998075034e-24,8212.41180319186,0.2,0.08,8e-09
1.511719219606159e-24,11725.471436022235,0.2,0.08,8e-09
5.694818119558904e-25,16741.328088727485,0.2,0.08,8e-09
2.119873503522858e-25,23902.839873319055,0.2,0.08,8e-09
7.829382004174231e-26,34127.86315287849,0.2,0.08,8e-09
2.8474417888816714e-26,48726.889756797405,0.2,0.08,8e-09
1.0169440218679974e-26,69571.00638663422,0.2,0.08,8e-09
3.5741165602516965e-27,99331.70275810415,0.2,0.08,8e-09
1.2276532409032147e-27,141823.2635300776,0.2,0.08,8e-09
4.114673424567407e-28,202491.62673979037,0.2,0.08,8e-09
1.3400139314354408e-28,289112.363367882,0.2,0.08,8e-09
4.236873330978192e-29,412787.2347016762,0.2,0.08,8e-09
1.2996915907797562e-29,589367.051438887,0.2,0.08,8e-09
3.908912567091459e-30,841483.1955082207,0.2,0.08,8e-09
1.1443323852386387e-30,1201448.1749428932,0.2,0.08,8e-09
3.342859108321587e-31,1715396.9619105805,0.2,0.08,8e-09
9.735018490189556e-32,2449199.8891853336,0.2,0.08,8e-09
2.8976889428058836e-32,3496904.932432852,0.2,0.08,8e-09
8.716989543212594e-33,4992791.384839018,0.2,0.08,8e-09
2.666508182192868e-33,7128579.785318896,0.2,0.08,8e-09
8.338819972767277e-34,10178003.813651342,0.2,0.08,8e-09
2.706216458817846e-34,14531893.413614519,0.2,0.08,8e-09
9.161454027807683e-35,20748265.57850291,0.2,0.08,8e-09
2.1700050643191556e-13,0.54785,0.4,0.08,8e-09
1.2314317710279077e-13,0.7822062117888534,0.4,0.08,8e-09
7.069712514646068e-14,1.1168140143489433,0.4,0.08,8e-09
3.7417308954471844e-14,1.59455847300646,0.4,0.08,8e-09
1.7539340220358928e-14,2.2766697867047583,0.4,0.08,8e-09
7.180958171465456e-15,3.2505708667563495,0.4,0.08,8e-09
2.727413523695696e-15,4.641081908983652,0.4,0.08,8e-09
1.0464796773609907e-15,6.62641799512254,0.4,0.08,8e-09
4.0513210656770437e-16,9.461030058764791,0.4,0.08,8e-09
1.537196038988762e-16,13.508216632083379,0.4,0.08,8e-09
5.712084321688939e-17,19.286686063347865,0.4,0.08,8e-09
2.094609144099832e-17,27.53703685967364,0.4,0.08,8e-09
7.668634730200957e-18,39.316676619321605,0.4,0.08,8e-09
2.858717271474122e-18,56.135344854480145,0.4,0.08,8e-09
1.0932231237622271e-18,80.14860900991847,0.4,0.08,8e-09
4.246936546938809e-19,114.43413312730532,0.4,0.08,8e-09
1.653598266816395e-19,163.38612717504964,0.4,0.08,8e-09
6.464496402495646e-20,233.27853170840072,0.4,0.08,8e-09
2.526850799533643e-20,333.0691185165537,0.4,0.08,8e-09
9.881652707220165e-21,475.54756495151315,0.4,0.08,8e-09
3.853627311916161e-21,678.9746450782816,0.4,0.08,8e-09
1.5032442580842816e-21,969.4226248560072,0.4,0.08,8e-09
5.836916631642535e-22,1384.116818492334,0.4,0.08,8e-09
2.271023951838379e-22,1976.2065771034552,0.4,0.08,8e-09
8.768251447084968e-23,2821.577184244427,0.4,0.08,8e-09
3.3826247488507376e-23,4028.575706046721,0.4,0.08,8e-09
1.2916900076568368e-23,5751.897311182639,0.4,0.08,8e-09
4.934582923075665e-24,8212.41180319186,0.4,0.08,8e-09
1.8673855462210987e-24,11725.471436022235,0.4,0.08,8e-09
7.019876158542433e-25,16741.328088727485,0.4,0.08,8e-09
2.6083528956284866e-25,23902.839873319055,0.4,0.08,8e-09
9.616327049976511e-26,34127.86315287849,0.4,0.08,8e-09
3.49144058058183e-26,48726.889756797405,0.4,0.08,8e-09
1.24494652400686e-26,69571.00638663422,0.4,0.08,8e-09
4.368821705610754e-27,99331.70275810415,0.4,0.08,8e-09
1.496970832839405e-27,141823.2635300776,0.4,0.08,8e-09
5.010120083204855e-28,202491.62673979037,0.4,0.08,8e-09
1.6294376567505288e-28,289112.363367882,0.4,0.08,8e-09
5.15296313890739e-29,412787.2347016762,0.4,0.08,8e-09
1.5790344104964008e-29,589367.051438887,0.4,0.08,8e-09
4.744427366850263e-30,841483.1955082207,0.4,0.08,8e-09
1.3876342741167837e-30,1201448.1749428932,0.4,0.08,8e-09
4.050086427122659e-31,1715396.9619105805,0.4,0.08,8e-09
1.1784742712655273e-31,2449199.8891853336,0.4,0.08,8e-09
3.505036965322343e-32,3496904.932432852,0.4,0.08,8e-09
1.0536002528736252e-32,4992791.384839018,0.4,0.08,8e-09
3.220687422643023e-33,7128579.785318896,0.4,0.08,8e-09
1.0064991924292318e-33,10178003.813651342,0.4,0.08,8e-09
3.2640818242640186e-34,14531893.413614519,0.4,0.08,8e-09
1.1040488521719638e-34,20748265.57850291,0.4,0.08,8e-09
2.5101175603594784e-13,0.54785,0.6,0.08,8e-09
1.42443828234749e-13,0.7822062117888534,0.6,0.08,8e-09
8.178017824988378e-14,1.1168140143489433,0.6,0.08,8e-09
4.3287866542351544e-14,1.59455847300646,0.6,0.08,8e-09
2.0297801761060334e-14,2.2766697867047583,0.6,0.08,8e-09
8.316733838696867e-15,3.2505708667563495,0.6,0.08,8e-09
3.1629635369027784e-15,4.641081908983652,0.6,0.08,8e-09
1.2156829293519894e-15,6.62641799512254,0.6,0.08,8e-09
4.715534413880466e-16,9.461030058764791,0.6,0.08,8e-09
1.7931218366672296e-16,13.508216632083379,0.6,0.08,8e-09
6.67843633625531e-17,19.286686063347865,0.6,0.08,8e-09
2.454241017541397e-17,27.53703685967364,0.6,0.08,8e-09
9.0025888482303e-18,39.316676619321605,0.6,0.08,8e-09
3.3594772811846762e-18,56.135344854480145,0.6,0.08,8e-09
1.2846733398300264e-18,80.14860900991847,0.6,0.08,8e-09
4.987419290033645e-19,114.43413312730532,0.6,0.08,8e-09
1.942012346131419e-19,163.38612717504964,0.6,0.08,8e-09
7.574941257193435e-20,233.27853170840072,0.6,0.08,8e-09
2.955125799137045e-20,333.0691185165537,0.6,0.08,8e-09
1.1532335677712753e-20,475.54756495151315,0.6,0.08,8e-09
4.490394334452515e-21,678.9746450782816,0.6,0.08,8e-09
1.747780272858013e-21,969.4226248560072,0.6,0.08,8e-09
6.771632000014592e-22,1384.116818492334,0.6,0.08,8e-09
2.629133983254626e-22,1976.2065771034552,0.6,0.08,8e-09
1.0129642863864684e-22,2821.577184244427,0.6,0.08,8e-09
3.899902788422164e-23,4028.575706046721,0.6,0.08,8e-09
1.483664470237208e-23,5751.897311182639,0.6,0.08,8e-09
5.6574395870926486e-24,8212.41180319186,0.6,0.08,8e-09
2.1370900519267113e-24,11725.471436022235,0.6,0.08,8e-09
8.01941008792939e-25,16741.328088727485,0.6,0.08,8e-09
2.9750012782123315e-25,23902.839873319055,0.6,0.08,8e-09
1.0951161142772287e-25,34127.86315287849,0.6,0.08,8e-09
3.9702829194942867e-26,48726.889756797405,0.6,0.08,8e-09
1.413719210858348e-26,69571.00638663422,0.6,0.08,8e-09
4.954549681228169e-27,99331.70275810415,0.6,0.08,8e-09
1.6972578985066038e-27,141823.2635300776,0.6,0.08,8e-09
5.674253403383467e-28,202491.62673979037,0.6,0.08,8e-09
1.8435336301240232e-28,289112.363367882,0.6,0.08,8e-09
5.824657286260384e-29,412787.2347016762,0.6,0.08,8e-09
1.78343489981489e-29,589367.051438887,0.6,0.08,8e-09
5.354622924210379e-30,841483.1955082207,0.6,0.08,8e-09
1.5649979017569606e-30,1201448.1749428932,0.6,0.08,8e-09
4.564771559341696e-31,1715396.9619105805,0.6,0.08,8e-09
1.327401737198262e-31,2449199.8891853336,0.6,0.08,8e-09
3.9456171970058106e-32,3496904.932432852,0.6,0.08,8e-09
1.1853760292115574e-32,4992791.384839018,0.6,0.08,8e-09
3.6216345682819845e-33,7128579.785318896,0.6,0.08,8e-09
1.1312327688720131e-33,10178003.813651342,0.6,0.08,8e-09
3.6666862035796866e-34,14531893.413614519,0.6,0.08,8e-09
1.2394493173199e-34,20748265.57850291,0.6,0.08,8e-09
2.8392615541148527e-13,0.54785,0.8,0.08,8e-09
1.611174348595068e-13,0.7822062117888534,0.8,0.08,8e-09
9.250047426546044e-14,1.1168140143489433,0.8,0.08,8e-09
4.896557923352168e-14,1.59455847300646,0.8,0.08,8e-09
2.2967048092111928e-14,2.2766697867047583,0.8,0.08,8e-09
9.417579418615801e-15,3.2505708667563495,0.8,0.08,8e-09
3.586414674470396e-15,4.641081908983652,0.8,0.08,8e-09
1.3807935294388989e-15,6.62641799512254,0.8,0.08,8e-09
5.36619962819606e-16,9.461030058764791,0.8,0.08,8e-09
2.0447927600960108e-16,13.508216632083379,0.8,0.08,8e-09
7.63178969056085e-17,19.286686063347865,0.8,0.08,8e-09
2.809867758349616e-17,27.53703685967364,0.8,0.08,8e-09
1.0322392712701718e-17,39.316676619321605,0.8,0.08,8e-09
3.854800748720124e-18,56.135344854480145,0.8,0.08,8e-09
1.473880060091672e-18,80.14860900991847,0.8,0.08,8e-09
5.717180353711073e-19,114.43413312730532,0.8,0.08,8e-09
2.22319832977986e-19,163.38612717504964,0.8,0.08,8e-09
8.66266445308206e-20,233.27853170840072,0.8,0.08,8e-09
3.3736505704166275e-20,333.0691185165537,0.8,0.08,8e-09
1.3137587824838965e-20,475.54756495151315,0.8,0.08,8e-09
5.1050812628556854e-21,678.9746450782816,0.8,0.08,8e-09
1.983091953595121e-21,969.4226248560072,0.8,0.08,8e-09
7.667969990464624e-22,1384.116818492334,0.8,0.08,8e-09
2.971238357863834e-22,1976.2065771034552,0.8,0.08,8e-09
1.1424688404694406e-22,2821.577184244427,0.8,0.08,8e-09
4.3897220426218105e-23,4028.575706046721,0.8,0.08,8e-09
1.6694291209839328e-23,5751.897311182639,0.8,0.08,8e-09
6.352655247446664e-24,8212.41180319186,0.8,0.08,8e-09
2.3948066069085324e-24,11725.471436022235,0.8,0.08,8e-09
8.96759586531356e-25,16741.328088727485,0.8,0.08,8e-09
3.3205020016855657e-25,23902.839873319055,0.8,0.08,8e-09
1.2200024942602006e-25,34127.86315287849,0.8,0.08,8e-09
4.415038296998055e-26,48726.889756797405,0.8,0.08,8e-09
1.5693278067118445e-26,69571.00638663422,0.8,0.08,8e-09
5.480379152942959e-27,99331.70275810415,0.8,0.08,8e-09
1.8745397260392553e-27,141823.2635300776,0.8,0.08,8e-09
6.258056753305162e-28,202491.62673979037,0.8,0.08,8e-09
2.0305456736781135e-28,289112.363367882,0.8,0.08,8e-09
6.408178184872183e-29,412787.2347016762,0.8,0.08,8e-09
1.960192770877128e-29,589367.051438887,0.8,0.08,8e-09
5.880184073263678e-30,841483.1955082207,0.8,0.08,8e-09
1.7172059708095044e-30,1201448.1749428932,0.8,0.08,8e-09
5.005043634522268e-31,1715396.9619105805,0.8,0.08,8e-09
1.4544240795479659e-31,2449199.8891853336,0.8,0.08,8e-09
4.3204597219768665e-32,3496904.932432852,0.8,0.08,8e-09
1.2972019055190864e-32,4992791.384839018,0.8,0.08,8e-09
3.961144390543247e-33,7128579.785318896,0.8,0.08,8e-09
1.2366361619217394e-33,10178003.813651342,0.8,0.08,8e-09
4.006201177810453e-34,14531893.413614519,0.8,0.08,8e-09
1.3533713350402187e-34,20748265.57850291,0.8,0.08,8e-09
3.1955797093500036e-13,0.54785,1.0,0.08,8e-09
1.8132803394242904e-13,0.7822062117888534,1.0,0.08,8e-09
1.0409942418860359e-13,1.1168140143489433,1.0,0.08,8e-09
5.5106807053930557e-14,1.59455847300646,1.0,0.08,8e-09
2.585366882784833e-14,2.2766697867047583,1.0,0.08,8e-09
1.0608708219524373e-14,3.2505708667563495,1.0,0.08,8e-09
4.045139876208113e-15,4.641081908983652,1.0,0.08,8e-09
1.5599571821046232e-15,6.62641799512254,1.0,0.08,8e-09
6.073320730973924e-16,9.461030058764791,1.0,0.08,8e-09
2.318677742340067e-16,13.508216632083379,1.0,0.08,8e-09
8.670321681150382e-17,19.286686063347865,1.0,0.08,8e-09
3.197500058037433e-17,27.53703685967364,1.0,0.08,8e-09
1.1760300763353341e-17,39.316676619321605,1.0,0.08,8e-09
4.3937741577918325e-18,56.135344854480145,1.0,0.08,8e-09
1.6795268913393965e-18,80.14860900991847,1.0,0.08,8e-09
6.509070442469908e-19,114.43413312730532,1.0,0.08,8e-09
2.528036241545389e-19,163.38612717504964,1.0,0.08,8e-09
9.848226367729436e-20,233.27853170840072,1.0,0.08,8e-09
3.8289754116629297e-20,333.0691185165537,1.0,0.08,8e-09
1.4889258185840744e-20,475.54756495151315,1.0,0.08,8e-09
5.765728986901715e-21,678.9746450782816,1.0,0.08,8e-09
2.235617717221248e-21,969.4226248560072,1.0,0.08,8e-09
8.62804107496727e-22,1384.116818492334,1.0,0.08,8e-09
3.336792054507153e-22,1976.2065771034552,1.0,0.08,8e-09
1.2804351373734514e-22,2821.577184244427,1.0,0.08,8e-09
4.9096456433187046e-23,4028.575706046721,1.0,0.08,8e-09
1.8630659884442765e-23,5751.897311182639,1.0,0.08,8e-09
7.074023256345533e-24,8212.41180319186,1.0,0.08,8e-09
2.6607986774456273e-24,11725.471436022235,1.0,0.08,8e-09
9.940201209545283e-25,16741.328088727485,1.0,0.08,8e-09
3.6728024589048444e-25,23902.839873319055,1.0,0.08,8e-09
1.346507445787861e-25,34127.86315287849,1.0,0.08,8e-09
4.862451375099636e-26,48726.889756797405,1.0,0.08,8e-09
1.724750425863982e-26,69571.00638663422,1.0,0.08,8e-09
6.0222794826065406e-27,99331.70275810415,1.0,0.08,8e-09
2.055776062312441e-27,141823.2635300776,1.0,0.08,8e-09
6.850116897955812e-28,202491.62673979037,1.0,0.08,8e-09
2.21872857716789e-28,289112.363367882,1.0,0.08,8e-09
6.991191152882486e-29,412787.2347016762,1.0,0.08,8e-09
2.1356988851270922e-29,589367.051438887,1.0,0.08,8e-09
6.39906024950116e-30,841483.1955082207,1.0,0.08,8e-09
1.866674088980027e-30,1201448.1749428932,1.0,0.08,8e-09
5.426416571547186e-31,1715396.9619105805,1.0,0.08,8e-09
1.5754686666806926e-31,2449199.8891853336,1.0,0.08,8e-09
4.6762104729604177e-32,3496904.932432852,1.0,0.08,8e-09
1.402946370333119e-32,4992791.384839018,1.0,0.08,8e-09
4.281101858294489e-33,7128579.785318896,1.0,0.08,8e-09
1.3356431495781583e-33,10178003.813651342,1.0,0.08,8e-09
4.324043256191304e-34,14531893.413614519,1.0,0.08,8e-09
1.4596114652865992e-34,20748265.57850291,1.0,0.08,8e-09
5.854675802976976e-14,0.54785,0.0,0.09,8e-09
3.3433990953537914e-14,0.7822062117888534,0.0,0.09,8e-09
1.938076094712421e-14,1.1168140143489433,0.0,0.09,8e-09
1.0337100575876046e-14,1.59455847300646,0.0,0.09,8e-09
4.867742500451842e-15,2.2766697867047583,0.0,0.09,8e-09
1.994485250139922e-15,3.2505708667563495,0.0,0.09,8e-09
7.556997386474747e-16,4.641081908983652,0.0,0.09,8e-09
2.890665232876968e-16,6.62641799512254,0.0,0.09,8e-09
1.1152558932583325e-16,9.461030058764791,0.0,0.09,8e-09
4.2130066018772056e-17,13.508216632083379,0.0,0.09,8e-09
1.5559151771704786e-17,19.286686063347865,0.0,0.09,8e-09
5.6691797883978386e-18,27.53703685967364,0.0,0.09,8e-09
2.06127885703998e-18,39.316676619321605,0.0,0.09,8e-09
7.639650458833608e-19,56.135344854480145,0.0,0.09,8e-09
2.9110110783890967e-19,80.14860900991847,0.0,0.09,8e-09
1.1292289921764462e-19,114.43413312730532,0.0,0.09,8e-09
4.4044965023377293e-20,163.38612717504964,0.0,0.09,8e-09
1.7230090042814385e-20,233.27853170840072,0.0,0.09,8e-09
6.75579948042826e-21,333.0691185165537,0.0,0.09,8e-09
2.650741803226389e-21,475.54756495151315,0.0,0.09,8e-09
1.0404275535021296e-21,678.9746450782816,0.0,0.09,8e-09
4.077668668995512e-22,969.4226248560072,0.0,0.09,8e-09
1.5962976603715469e-22,1384.116818492334,0.0,0.09,8e-09
6.241906361161296e-23,1976.2065771034552,0.0,0.09,8e-09
2.4305396201214082e-23,2821.577184244427,0.0,0.09,8e-09
9.396262341689265e-24,4028.575706046721,0.0,0.09,8e-09
3.62759164836337e-24,5751.897311182639,0.0,0.09,8e-09
1.3876988735823798e-24,8212.41180319186,0.0,0.09,8e-09
5.303887396941486e-25,11725.471436022235,0.0,0.09,8e-09
2.0015794311568821e-25,16741.328088727485,0.0,0.09,8e-09
7.501931198974732e-26,23902.839873319055,0.0,0.09,8e-09
2.773503991924042e-26,34127.86315287849,0.0,0.09,8e-09
1.0147052871055691e-26,48726.889756797405,0.0,0.09,8e-09
3.634830464811156e-27,69571.00638663422,0.0,0.09,8e-09
1.2818778239132698e-27,99331.70275810415,0.0,0.09,8e-09
4.413182270459202e-28,141823.2635300776,0.0,0.09,8e-09
1.4846495117753995e-28,202491.62673979037,0.0,0.09,8e-09
4.8507364406947474e-29,289112.363367882,0.0,0.09,8e-09
1.537356294362145e-29,412787.2347016762,0.0,0.09,8e-09
4.72689419304062e-30,589367.051438887,0.0,0.09,8e-09
1.4207966273672085e-30,841483.1955082207,0.0,0.09,8e-09
4.182028783353681e-31,1201448.1749428932,0.0,0.09,8e-09
1.2180947423394018e-31,1715396.9619105805,0.0,0.09,8e-09
3.5638396772855423e-32,2449199.8891853336,0.0,0.09,8e-09
1.0577896813667993e-32,3496904.932432852,0.0,0.09,8e-09
3.206755791300653e-33,4992791.384839018,0.0,0.09,8e-09
9.779866732671977e-34,7128579.785318896,0.0,0.09,8e-09
3.070378694747946e-34,10178003.813651342,0.0,0.09,8e-09
9.915377481857275e-35,14531893.413614519,0.0,0.09,8e-09
3.365070022353593e-35,20748265.57850291,0.0,0.09,8e-09
1.3943869599351808e-13,0.54785,0.2,0.09,8e-09
7.961334701347317e-14,0.7822062117888534,0.2,0.09,8e-09
4.6138239619506127e-14,1.1168140143489433,0.2,0.09,8e-09
2.4602214126850253e-14,1.59455847300646,0.2,0.09,8e-09
1.1583587231766928e-14,2.2766697867047583,0.2,0.09,8e-09
4.747274713245656e-15,3.2505708667563495,0.2,0.09,8e-09
1.800327903066482e-15,4.641081908983652,0.2,0.09,8e-09
6.896920887168422e-16,6.62641799512254,0.2,0.09,8e-09
2.6663509073439576e-16,9.461030058764791,0.2,0.09,8e-09
1.009784839551297e-16,13.508216632083379,0.2,0.09,8e-09
3.741134641106243e-17,19.286686063347865,0.2,0.09,8e-09
1.3672717560482332e-17,27.53703685967364,0.2,0.09,8e-09
4.990823795059231e-18,39.316676619321605,0.2,0.09,8e-09
1.8555853556068365e-18,56.135344854480145,0.2,0.09,8e-09
7.0712996873254e-19,80.14860900991847,0.2,0.09,8e-09
2.747432296905865e-19,114.43413312730532,0.2,0.09,8e-09
1.0723915383759258e-19,163.38612717504964,0.2,0.09,8e-09
4.198053695586808e-20,233.27853170840072,0.2,0.09,8e-09
1.6442327966635394e-20,333.0691185165537,0.2,0.09,8e-09
6.438710270529156e-21,475.54756495151315,0.2,0.09,8e-09
2.5202769476294077e-21,678.9746450782816,0.2,0.09,8e-09
9.844787086223653e-22,969.4226248560072,0.2,0.09,8e-09
3.8399690278376744e-22,1384.116818492334,0.2,0.09,8e-09
1.4957859907740257e-22,1976.2065771034552,0.2,0.09,8e-09
5.801914955101957e-23,2821.577184244427,0.2,0.09,8e-09
2.241123642116258e-23,4028.575706046721,0.2,0.09,8e-09
8.619708067886181e-24,5751.897311182639,0.2,0.09,8e-09
3.285198350377866e-24,8212.41180319186,0.2,0.09,8e-09
1.2511631196742276e-24,11725.471436022235,0.2,0.09,8e-09
4.704997873680878e-25,16741.328088727485,0.2,0.09,8e-09
1.7574048656254074e-25,23902.839873319055,0.2,0.09,8e-09
6.475771826696365e-26,34127.86315287849,0.2,0.09,8e-09
2.3617368576051568e-26,48726.889756797405,0.2,0.09,8e-09
8.43429639342124e-27,69571.00638663422,0.2,0.09,8e-09
2.9658220930804353e-27,99331.70275810415,0.2,0.09,8e-09
1.0182948650844223e-27,141823.2635300776,0.2,0.09,8e-09
3.417056212477771e-28,202491.62673979037,0.2,0.09,8e-09
1.1138758311322993e-28,289112.363367882,0.2,0.09,8e-09
3.518314677357786e-29,412787.2347016762,0.2,0.09,8e-09
1.0800057466850891e-29,589367.051438887,0.2,0.09,8e-09
3.241519925668794e-30,841483.1955082207,0.2,0.09,8e-09
9.528539835277404e-31,1201448.1749428932,0.2,0.09,8e-09
2.771962772832616e-31,1715396.9619105805,0.2,0.09,8e-09
8.100867484299977e-32,2449199.8891853336,0.2,0.09,8e-09
2.4018637822350193e-32,3496904.932432852,0.2,0.09,8e-09
7.274149024814745e-33,4992791.384839018,0.2,0.09,8e-09
2.2163887307962906e-33,7128579.785318896,0.2,0.09,8e-09
6.9521381449614045e-34,10178003.813651342,0.2,0.09,8e-09
2.24299978263914e-34,14531893.413614519,0.2,0.09,8e-09
7.603873420336909e-35,20748265.57850291,0.2,0.09,8e-09
1.7391181095943167e-13,0.54785,0.4,0.09,8e-09
9.929329178080062e-14,0.7822062117888534,0.4,0.09,8e-09
5.754289334956984e-14,1.1168140143489433,0.4,0.09,8e-09
3.068534421097768e-14,1.59455847300646,0.4,0.09,8e-09
1.4451635311749575e-14,2.2766697867047583,0.4,0.09,8e-09
5.926914186458813e-15,3.2505708667563495,0.4,0.09,8e-09
2.2506960381710836e-15,4.641081908983652,0.4,0.09,8e-09
8.637934083626405e-16,6.62641799512254,0.4,0.09,8e-09
3.346763808156834e-16,9.461030058764791,0.4,0.09,8e-09
1.2707821246918336e-16,13.508216632083379,0.4,0.09,8e-09
4.7219735493434e-17,19.286686063347865,0.4,0.09,8e-09
1.7309732473837878e-17,27.53703685967364,0.4,0.09,8e-09
6.336739847207056e-18,39.316676619321605,0.4,0.09,8e-09
2.360982405141975e-18,56.135344854480145,0.4,0.09,8e-09
9.011642990032787e-19,80.14860900991847,0.4,0.09,8e-09
3.5017203400485193e-19,114.43413312730532,0.4,0.09,8e-09
1.3640298543873234e-19,163.38612717504964,0.4,0.09,8e-09
5.326940871227532e-20,233.27853170840072,0.4,0.09,8e-09
2.0819125532361492e-20,333.0691185165537,0.4,0.09,8e-09
8.131819408092093e-21,475.54756495151315,0.4,0.09,8e-09
3.177442454826963e-21,678.9746450782816,0.4,0.09,8e-09
1.2375904138111576e-21,969.4226248560072,0.4,0.09,8e-09
4.813529182130198e-22,1384.116818492334,0.4,0.09,8e-09
1.8698692783087564e-22,1976.2065771034552,0.4,0.09,8e-09
7.233937049256366e-23,2821.577184244427,0.4,0.09,8e-09
2.787337010413534e-23,4028.575706046721,0.4,0.09,8e-09
1.0695192571612525e-23,5751.897311182639,0.4,0.09,8e-09
4.0670476815686024e-24,8212.41180319186,0.4,0.09,8e-09
1.5456741647539466e-24,11725.471436022235,0.4,0.09,8e-09
5.800734055019668e-25,16741.328088727485,0.4,0.09,8e-09
2.16253767205259e-25,23902.839873319055,0.4,0.09,8e-09
7.954271463539372e-26,34127.86315287849,0.4,0.09,8e-09
2.896077788080488e-26,48726.889756797405,0.4,0.09,8e-09
1.032585989922555e-26,69571.00638663422,0.4,0.09,8e-09
3.625473667264845e-27,99331.70275810415,0.4,0.09,8e-09
1.2417335554749528e-27,141823.2635300776,0.4,0.09,8e-09
4.16082329340944e-28,202491.62673979037,0.4,0.09,8e-09
1.3544953673989894e-28,289112.363367882,0.4,0.09,8e-09
4.2791241498948495e-29,412787.2347016762,0.4,0.09,8e-09
