eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.0159625345708383,0.1262138428580125,9.213413388769211e-14
5e-09,1.0,0.0159625345708383,0.1417948589651424,8.581835484206822e-14
5e-09,1.0,0.0159625345708383,0.1592993412898707,7.968023806389674e-14
5e-09,1.0,0.0159625345708383,0.1789647404750054,7.373430578705184e-14
5e-09,1.0,0.0159625345708383,0.2010578202894464,6.807542098152344e-14
5e-09,1.0,0.0159625345708383,0.2258782763143731,6.277889609487853e-14
5e-09,1.0,0.0159625345708383,0.2537628013538671,5.793245930465515e-14
5e-09,1.0,0.0159625345708383,0.2850896527178103,5.353012183344494e-14
5e-09,1.0,0.0159625345708383,0.3202837833328603,4.959439003834354e-14
5e-09,1.0,0.0159625345708383,0.3598226062857105,4.612053764251214e-14
5e-09,1.0,0.0159625345708383,0.4042424709954335,4.3119058483111705e-14
5e-09,1.0,0.0159625345708383,0.4541459388650518,4.0556716446745566e-14
5e-09,1.0,0.0159625345708383,0.5102099571075231,3.839412296062754e-14
5e-09,1.0,0.0159625345708383,0.573195041625182,3.6554639259378296e-14
5e-09,1.0,0.0159625345708383,0.6439555935096224,3.490924399152701e-14
5e-09,1.0,0.0159625345708383,0.7234514891067266,3.327362249284173e-14
5e-09,1.0,0.0159625345708383,0.8127611008676167,3.148898954624487e-14
5e-09,1.0,0.0159625345708383,0.9130959256151152,2.945166302004789e-14
5e-09,1.0,0.0159625345708383,1.0258170186601063,2.7116857830657375e-14
5e-09,1.0,0.0159625345708383,1.1524534566987763,2.4494343909207946e-14
5e-09,1.0,0.0159625345708383,1.294723079942415,2.16565709459755e-14
5e-09,1.0,0.0159625345708383,1.4545557948495271,1.8724295730649393e-14
